schema_version	candidate_id	meta5_delta_id	cumulative_meta5_delta_ids	operation_id	signature	precondition	owner_result	allocation_result	borrow_result	fact_result	normal_exit_effect	authorization_status
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-CONVERT-01-DENSE-INTO-BOXED	adapter<DENSE-INTO-BOXED>(move-or-borrow Transition<T>; BASE owner) -> one exact registered outcome	BASE is a valid dense owner. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_DIVERGENT,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-INTO-BOXED::SEQ-CONVERT-01::COMMON-NON-OD1::SUCCESS_NO_CHANGE,DENSE-INTO-BOXED::SEQ-CONVERT-01::COMMON-NON-OD1::SUCCESS_RELOCATE,DENSE-INTO-BOXED::SEQ-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-CONVERT-01-DENSE-INTO-FLATTENED	adapter<DENSE-INTO-FLATTENED>(move-or-borrow Transition<T>; BASE owner) -> one exact registered outcome	BASE owns a dense sequence of fixed arrays [T;N]. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-MOVE_OUT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-INTO-FLATTENED::SEQ-CONVERT-01::COMMON-NON-OD1::SUCCESS,DENSE-INTO-FLATTENED::SEQ-CONVERT-01::COMMON-NON-OD1::PRECONDITION_TRAP	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-DEDUP-01-DENSE-DEDUP	adapter<DENSE-DEDUP>(move-or-borrow Transition<T>; BASE owner) -> one exact registered outcome	BASE is valid and uniquely owned. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-MOVE_OUT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-DEDUP::SEQ-DEDUP-01::COMMON-NON-OD1::SUCCESS,DENSE-DEDUP::SEQ-DEDUP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-DEDUP-01-DENSE-DEDUP-BY	adapter<DENSE-DEDUP-BY>(move-or-borrow Transition<T>; BASE owner; PRED environment) -> one exact registered outcome	BASE is valid and uniquely owned. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-MOVE_OUT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-DEDUP-BY::SEQ-DEDUP-01::COMMON-NON-OD1::SUCCESS,DENSE-DEDUP-BY::SEQ-DEDUP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-DEDUP-01-DENSE-DEDUP-BY-KEY	adapter<DENSE-DEDUP-BY-KEY>(move-or-borrow Transition<T>; BASE owner; KEY environment) -> one exact registered outcome	BASE is valid and uniquely owned. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-MOVE_OUT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-DEDUP-BY-KEY::SEQ-DEDUP-01::COMMON-NON-OD1::SUCCESS,DENSE-DEDUP-BY-KEY::SEQ-DEDUP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-DRAIN-01-DENSE-LAZY-DRAIN-EVIDENCE	adapter<DENSE-LAZY-DRAIN-EVIDENCE>(move-or-borrow Transition<T>; NONE) -> one exact registered outcome	A repair-bearing lazy drain surface is requested. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-LAZY-DRAIN-EVIDENCE::SEQ-DRAIN-01::COMMON-NON-OD1::EXCLUDED_NO_CALL	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	adapter<DENSE-EXTEND-CLONE>(move-or-borrow Transition<T>; BASE owner; shared SRC borrow) -> one exact registered outcome	BASE is valid; SRC is a valid shared view; Clone is available. Closed primitive dependencies: OD-1-RECOVERABLE-MUTATORS=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_RECOVERABLE,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY,OP-ATOMIC_TRANSITIONS-RETURN_FAILURE;OD-1-RESERVE-FIRST=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_DIVERGENT,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW,DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW,DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP,DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::OOM_ABORT,DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT,DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW,DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW,DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN,DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN,DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	adapter<DENSE-EXTEND-WITHIN>(move-or-borrow Transition<T>; BASE owner) -> one exact registered outcome	BASE is valid; source range is in its pre-call live prefix; Clone is available. Closed primitive dependencies: OD-1-RECOVERABLE-MUTATORS=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_RECOVERABLE,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY,OP-ATOMIC_TRANSITIONS-RETURN_FAILURE;OD-1-RESERVE-FIRST=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_DIVERGENT,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW,DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW,DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP,DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::OOM_ABORT,DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT,DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW,DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW,DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN,DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN,DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-EXTRACT-01-DENSE-EAGER-EXTRACT	adapter<DENSE-EAGER-EXTRACT>(move-or-borrow Transition<T>; BASE owner; PRED environment) -> one exact registered outcome	BASE is valid; PRED is owned; no incompatible borrow is live. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-MOVE_OUT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_DIVERGENT,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-EAGER-EXTRACT::SEQ-EXTRACT-01::COMMON-NON-OD1::SUCCESS,DENSE-EAGER-EXTRACT::SEQ-EXTRACT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-EXTRACT-01-DENSE-LAZY-EXTRACT-EVIDENCE	adapter<DENSE-LAZY-EXTRACT-EVIDENCE>(move-or-borrow Transition<T>; NONE) -> one exact registered outcome	A repair-bearing lazy extract surface is requested. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-LAZY-EXTRACT-EVIDENCE::SEQ-EXTRACT-01::COMMON-NON-OD1::EXCLUDED_NO_CALL	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-INSERT-01-DENSE-INSERT	adapter<DENSE-INSERT>(move-or-borrow Transition<T>; BASE owner; VALUE owner) -> one exact registered outcome	BASE is valid; 0<=INDEX<=len; VALUE is owned; no incompatible borrow is live. Closed primitive dependencies: OD-1-RECOVERABLE-MUTATORS=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_RECOVERABLE,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY,OP-ATOMIC_TRANSITIONS-RETURN_FAILURE;OD-1-RESERVE-FIRST=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_DIVERGENT,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW,DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::SUCCESS_GROW,DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP,DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::OOM_ABORT,DENSE-INSERT::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW,DENSE-INSERT::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW,DENSE-INSERT::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN,DENSE-INSERT::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-INSERT-01-DENSE-INSERT-UNIQ	adapter<DENSE-INSERT-UNIQ>(move-or-borrow Transition<T>; BASE owner; VALUE owner) -> one exact registered outcome	BASE is valid; 0<=INDEX<=len; VALUE is owned; no incompatible borrow is live. Closed primitive dependencies: OD-1-RECOVERABLE-MUTATORS=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_RECOVERABLE,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY,OP-ATOMIC_TRANSITIONS-RETURN_FAILURE;OD-1-RESERVE-FIRST=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_DIVERGENT,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW,DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RESERVE-FIRST::SUCCESS_GROW,DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP,DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RESERVE-FIRST::OOM_ABORT,DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW,DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW,DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN,DENSE-INSERT-UNIQ::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-META-01-DENSE-META	adapter<DENSE-META>(move-or-borrow Transition<T>; Shared BASE borrow) -> one exact registered outcome	BASE is valid. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-META::SEQ-META-01::COMMON-NON-OD1::SUCCESS	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-META-01-DENSE-NEW	adapter<DENSE-NEW>(move-or-borrow Transition<T>; NONE) -> one exact registered outcome	No input owner. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-NEW::SEQ-META-01::COMMON-NON-OD1::SUCCESS	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-META-01-DENSE-WITH-CAPACITY	adapter<DENSE-WITH-CAPACITY>(move-or-borrow Transition<T>; NONE) -> one exact registered outcome	REQUEST is a logical element capacity. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-INIT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-ALLOCATE_DIVERGENT,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-WITH-CAPACITY::SEQ-META-01::COMMON-NON-OD1::SUCCESS,DENSE-WITH-CAPACITY::SEQ-META-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP,DENSE-WITH-CAPACITY::SEQ-META-01::COMMON-NON-OD1::OOM_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-ATOMIC-TRANSITIONS	META-C-ATOMIC	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-ATOMIC	OP-ATOMIC_TRANSITIONS-ADAPTER-SEQ-POP-01-DENSE-POP	adapter<DENSE-POP>(move-or-borrow Transition<T>; BASE owner) -> one exact registered outcome	BASE is valid; no incompatible borrow is live. Closed primitive dependencies: COMMON-NON-OD1=OP-ATOMIC_TRANSITIONS-BEGIN,OP-ATOMIC_TRANSITIONS-MOVE_OUT,OP-ATOMIC_TRANSITIONS-RELOCATE,OP-ATOMIC_TRANSITIONS-DESTROY,OP-ATOMIC_TRANSITIONS-COMMIT,OP-ATOMIC_TRANSITIONS-EXIT_POLICY	Exactly one contract_id from: DENSE-POP::SEQ-POP-01::COMMON-NON-OD1::EMPTY,DENSE-POP::SEQ-POP-01::COMMON-NON-OD1::VALUE_RETURNED	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
