performance_unit_id	contract_id	member_contract_id	outcome_id	cluster_id	policy_variant_id	profile_id	source_contract_status	source_contract_sha256	derivation_kind	disposition	representative_operation_gate_id	structural_gate_ids	functional_oracle_id	exact_reason	status
PERFUNIT-9CEE86FB9A62791FEE44	DENSE-COMPARE::TRAIT-CMP-01::COMMON-NON-OD1::SUCCESS	DENSE-COMPARE	DENSE-COMPARE.TRAIT-CMP-01.OUT.SUCCESS	TRAIT-CMP-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	9cee86fb9a62791fee44230274581ccce1276f312687c4c8257155de29cd12a5	REPRESENTATIVE	TIMED_PRIMARY	OPG-9DCF732EC11731FEFD66	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-COMPARE::TRAIT-CMP-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile BEHAVIOR, policy COMMON-NON-OD1, and source row 9cee86fb9a62791fee44230274581ccce1276f312687c4c8257155de29cd12a5.	FROZEN_PROTOCOL
PERFUNIT-56E05682E7EFA791D597	DENSE-COMPARE::TRAIT-CMP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-COMPARE	DENSE-COMPARE.TRAIT-CMP-01.OUT.BEHAVIOR_ABORT	TRAIT-CMP-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	56e05682e7efa791d5979ffebcc3fe4cdd4446feabd0f2938b1cb2c299675dfd	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-COMPARE::TRAIT-CMP-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile BEHAVIOR, policy COMMON-NON-OD1, and source row 56e05682e7efa791d5979ffebcc3fe4cdd4446feabd0f2938b1cb2c299675dfd.	FROZEN_PROTOCOL
PERFUNIT-2A82A37CDE5FF75AB529	DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS	DENSE-CONCAT	DENSE-CONCAT.VIEW-CONCAT-01.OUT.SUCCESS	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	2a82a37cde5ff75ab52917c47bab3ac9039246f2c38067ad9a19edec47161540	REPRESENTATIVE	TIMED_PRIMARY	OPG-54F8590B60FFF49F95BB	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 2a82a37cde5ff75ab52917c47bab3ac9039246f2c38067ad9a19edec47161540.	FROZEN_PROTOCOL
PERFUNIT-F58326546921D24F81AA	DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-CONCAT	DENSE-CONCAT.VIEW-CONCAT-01.OUT.CAPACITY_OVERFLOW_TRAP	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	f58326546921d24f81aabe3d41354428d04bb05ea60edace48ac60bed5f5b5ae	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row f58326546921d24f81aabe3d41354428d04bb05ea60edace48ac60bed5f5b5ae.	FROZEN_PROTOCOL
PERFUNIT-56A3662CC99959F4877A	DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONCAT	DENSE-CONCAT.VIEW-CONCAT-01.OUT.OOM_ABORT	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	56a3662cc99959f4877ac3d7cce6295ad12c4573bfa4211c742cfff34e8815fa	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 56a3662cc99959f4877ac3d7cce6295ad12c4573bfa4211c742cfff34e8815fa.	FROZEN_PROTOCOL
PERFUNIT-52FF10CA47E3F72A9B1B	DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CONCAT	DENSE-CONCAT.VIEW-CONCAT-01.OUT.BEHAVIOR_ABORT	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	52ff10ca47e3f72a9b1b6ed04ccdeff0248ef6630a5029e78d078d24b0fec710	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 52ff10ca47e3f72a9b1b6ed04ccdeff0248ef6630a5029e78d078d24b0fec710.	FROZEN_PROTOCOL
PERFUNIT-FEA450BC1697C3570FEC	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::SUCCESS	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.SUCCESS	TRAIT-CONVERT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	fea450bc1697c3570fecf4fc5f6485f06bfaa017e6b26fec7bf707611afd5c97	REPRESENTATIVE	TIMED_PRIMARY	OPG-D8BAC605A65B21874F8B	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row fea450bc1697c3570fecf4fc5f6485f06bfaa017e6b26fec7bf707611afd5c97.	FROZEN_PROTOCOL
PERFUNIT-EA8BBA1D80A999F9A9F2	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.CAPACITY_OVERFLOW_TRAP	TRAIT-CONVERT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	ea8bba1d80a999f9a9f289fc9912b807a7b27540680cbea4ed6264f99780ad24	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row ea8bba1d80a999f9a9f289fc9912b807a7b27540680cbea4ed6264f99780ad24.	FROZEN_PROTOCOL
PERFUNIT-2817F3CEFD0189D8400C	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	TRAIT-CONVERT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	2817f3cefd0189d8400c3ca7e3cfe279f9450e815d80e59a81bde1eaef87dc9d	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 2817f3cefd0189d8400c3ca7e3cfe279f9450e815d80e59a81bde1eaef87dc9d.	FROZEN_PROTOCOL
PERFUNIT-9E5B82CB00B777327665	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.BEHAVIOR_ABORT	TRAIT-CONVERT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	9e5b82cb00b7773276650986234b0a5e5c24d56788c65d652545432cba6780d2	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 9e5b82cb00b7773276650986234b0a5e5c24d56788c65d652545432cba6780d2.	FROZEN_PROTOCOL
PERFUNIT-AE29573D3F7358EF05FB	DENSE-COPY-FROM::VIEW-COPY-01::COMMON-NON-OD1::SUCCESS	DENSE-COPY-FROM	DENSE-COPY-FROM.VIEW-COPY-01.OUT.SUCCESS	VIEW-COPY-01	COMMON-NON-OD1	CHECKED_MUTATION	REQUIRED_IN_LOCK	ae29573d3f7358ef05fbe176c770953ededd292c34a3041fd85bdbaa016ced8c	REPRESENTATIVE	TIMED_PRIMARY	OPG-426020856F9C000F8CAF	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-COPY-FROM::VIEW-COPY-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile CHECKED_MUTATION, policy COMMON-NON-OD1, and source row ae29573d3f7358ef05fbe176c770953ededd292c34a3041fd85bdbaa016ced8c.	FROZEN_PROTOCOL
PERFUNIT-A948EC43C76028BA4E33	DENSE-COPY-FROM::VIEW-COPY-01::COMMON-NON-OD1::PRECONDITION_TRAP	DENSE-COPY-FROM	DENSE-COPY-FROM.VIEW-COPY-01.OUT.PRECONDITION_TRAP	VIEW-COPY-01	COMMON-NON-OD1	CHECKED_MUTATION	REQUIRED_IN_LOCK	a948ec43c76028ba4e3387d37880e54fc350bd4a859a571eb3551ffa41a4748c	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-COPY-FROM::VIEW-COPY-01::COMMON-NON-OD1::PRECONDITION_TRAP has frozen outcome PRECONDITION_TRAP, profile CHECKED_MUTATION, policy COMMON-NON-OD1, and source row a948ec43c76028ba4e3387d37880e54fc350bd4a859a571eb3551ffa41a4748c.	FROZEN_PROTOCOL
PERFUNIT-8BB306A6351544773A67	DENSE-COPY-WITHIN::VIEW-COPY-01::COMMON-NON-OD1::SUCCESS	DENSE-COPY-WITHIN	DENSE-COPY-WITHIN.VIEW-COPY-01.OUT.SUCCESS	VIEW-COPY-01	COMMON-NON-OD1	CHECKED_MUTATION	REQUIRED_IN_LOCK	8bb306a6351544773a6760488155f7d568a1638dfa3313b891e6d5ad2f9e74d8	REPRESENTATIVE	TIMED_PRIMARY	OPG-DEB28FD551C99CAA4464	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-COPY-WITHIN::VIEW-COPY-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile CHECKED_MUTATION, policy COMMON-NON-OD1, and source row 8bb306a6351544773a6760488155f7d568a1638dfa3313b891e6d5ad2f9e74d8.	FROZEN_PROTOCOL
PERFUNIT-1FE21DBDD7048E82F159	DENSE-COPY-WITHIN::VIEW-COPY-01::COMMON-NON-OD1::PRECONDITION_TRAP	DENSE-COPY-WITHIN	DENSE-COPY-WITHIN.VIEW-COPY-01.OUT.PRECONDITION_TRAP	VIEW-COPY-01	COMMON-NON-OD1	CHECKED_MUTATION	REQUIRED_IN_LOCK	1fe21dbdd7048e82f159b2539ec48373169b0f3e6716207b55a8e1c6893644aa	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-COPY-WITHIN::VIEW-COPY-01::COMMON-NON-OD1::PRECONDITION_TRAP has frozen outcome PRECONDITION_TRAP, profile CHECKED_MUTATION, policy COMMON-NON-OD1, and source row 1fe21dbdd7048e82f159b2539ec48373169b0f3e6716207b55a8e1c6893644aa.	FROZEN_PROTOCOL
PERFUNIT-E9635D9426545619D01A	DENSE-DEDUP::SEQ-DEDUP-01::COMMON-NON-OD1::SUCCESS	DENSE-DEDUP	DENSE-DEDUP.SEQ-DEDUP-01.OUT.SUCCESS	SEQ-DEDUP-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	e9635d9426545619d01a9ee523985785c2f82066239d0b4df9203c07f37a39ef	REPRESENTATIVE	TIMED_PRIMARY	OPG-5F649E78309BAB4C5BAD	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-DEDUP::SEQ-DEDUP-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile BEHAVIOR, policy COMMON-NON-OD1, and source row e9635d9426545619d01a9ee523985785c2f82066239d0b4df9203c07f37a39ef.	FROZEN_PROTOCOL
PERFUNIT-89E037930B8856EA38BA	DENSE-DEDUP::SEQ-DEDUP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-DEDUP	DENSE-DEDUP.SEQ-DEDUP-01.OUT.BEHAVIOR_ABORT	SEQ-DEDUP-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	89e037930b8856ea38ba09f23e3da5350fb72e9d43a483ebce844137dd914817	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-DEDUP::SEQ-DEDUP-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile BEHAVIOR, policy COMMON-NON-OD1, and source row 89e037930b8856ea38ba09f23e3da5350fb72e9d43a483ebce844137dd914817.	FROZEN_PROTOCOL
PERFUNIT-582E3AFCE39D35F0B353	DENSE-DEDUP-BY::SEQ-DEDUP-01::COMMON-NON-OD1::SUCCESS	DENSE-DEDUP-BY	DENSE-DEDUP-BY.SEQ-DEDUP-01.OUT.SUCCESS	SEQ-DEDUP-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	582e3afce39d35f0b353405a255c8fdefbc9dc2444cbc96469be07268d46ee4a	REPRESENTATIVE	TIMED_PRIMARY	OPG-D93CAFF1A470DA142E2E	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-DEDUP-BY::SEQ-DEDUP-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile BEHAVIOR, policy COMMON-NON-OD1, and source row 582e3afce39d35f0b353405a255c8fdefbc9dc2444cbc96469be07268d46ee4a.	FROZEN_PROTOCOL
PERFUNIT-EF7AD34B944B5884215E	DENSE-DEDUP-BY::SEQ-DEDUP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-DEDUP-BY	DENSE-DEDUP-BY.SEQ-DEDUP-01.OUT.BEHAVIOR_ABORT	SEQ-DEDUP-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	ef7ad34b944b5884215ee55e325a5114b3e6a855368369ea3ce1a1c92202effd	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-DEDUP-BY::SEQ-DEDUP-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile BEHAVIOR, policy COMMON-NON-OD1, and source row ef7ad34b944b5884215ee55e325a5114b3e6a855368369ea3ce1a1c92202effd.	FROZEN_PROTOCOL
PERFUNIT-FB54F956F397BA357B7C	DENSE-DEDUP-BY-KEY::SEQ-DEDUP-01::COMMON-NON-OD1::SUCCESS	DENSE-DEDUP-BY-KEY	DENSE-DEDUP-BY-KEY.SEQ-DEDUP-01.OUT.SUCCESS	SEQ-DEDUP-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	fb54f956f397ba357b7c37e8e07de3f940de69f337e8082bff2a94898bec72e6	REPRESENTATIVE	TIMED_PRIMARY	OPG-98389AF4C5612FDD679B	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-DEDUP-BY-KEY::SEQ-DEDUP-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile BEHAVIOR, policy COMMON-NON-OD1, and source row fb54f956f397ba357b7c37e8e07de3f940de69f337e8082bff2a94898bec72e6.	FROZEN_PROTOCOL
PERFUNIT-B0893521A52CE87C8E06	DENSE-DEDUP-BY-KEY::SEQ-DEDUP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-DEDUP-BY-KEY	DENSE-DEDUP-BY-KEY.SEQ-DEDUP-01.OUT.BEHAVIOR_ABORT	SEQ-DEDUP-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	b0893521a52ce87c8e060ad90a027f67c4b1d68e78775cac1238e740bac9630a	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-DEDUP-BY-KEY::SEQ-DEDUP-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile BEHAVIOR, policy COMMON-NON-OD1, and source row b0893521a52ce87c8e060ad90a027f67c4b1d68e78775cac1238e740bac9630a.	FROZEN_PROTOCOL
PERFUNIT-FC3E8DC27EB3BF0DDD74	DENSE-DEFAULT::TRAIT-DEFAULT-01::COMMON-NON-OD1::SUCCESS	DENSE-DEFAULT	DENSE-DEFAULT.TRAIT-DEFAULT-01.OUT.SUCCESS	TRAIT-DEFAULT-01	COMMON-NON-OD1	TOTAL	REQUIRED_IN_LOCK	fc3e8dc27eb3bf0ddd747d3121187047df72718745489c55bcad50a93be3faf2	REPRESENTATIVE	TIMED_PRIMARY	OPG-EEF037BBC9D5AE20124C	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-DEFAULT::TRAIT-DEFAULT-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile TOTAL, policy COMMON-NON-OD1, and source row fc3e8dc27eb3bf0ddd747d3121187047df72718745489c55bcad50a93be3faf2.	FROZEN_PROTOCOL
PERFUNIT-8C04E47E36B5175303EF	DENSE-DROP::TRAIT-DROP-01::COMMON-NON-OD1::OWNER_DESTROYED	DENSE-DROP	DENSE-DROP.TRAIT-DROP-01.OUT.OWNER_DESTROYED	TRAIT-DROP-01	COMMON-NON-OD1	DROP	REQUIRED_IN_LOCK	8c04e47e36b5175303ef0a3a0687299ec639d63de6edc26572b84436e1470dd8	REPRESENTATIVE	TIMED_PRIMARY	OPG-12ACAC0E1E3A3C7E1A74	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-DROP::TRAIT-DROP-01::COMMON-NON-OD1::OWNER_DESTROYED has frozen outcome OWNER_DESTROYED, profile DROP, policy COMMON-NON-OD1, and source row 8c04e47e36b5175303ef0a3a0687299ec639d63de6edc26572b84436e1470dd8.	FROZEN_PROTOCOL
PERFUNIT-2F506D890A2E24D70251	DENSE-DROP::TRAIT-DROP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-DROP	DENSE-DROP.TRAIT-DROP-01.OUT.BEHAVIOR_ABORT	TRAIT-DROP-01	COMMON-NON-OD1	DROP	REQUIRED_IN_LOCK	2f506d890a2e24d70251ff86c5c0eb417a49f280e82378667430f3e7f69a3908	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-DROP::TRAIT-DROP-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile DROP, policy COMMON-NON-OD1, and source row 2f506d890a2e24d70251ff86c5c0eb417a49f280e82378667430f3e7f69a3908.	FROZEN_PROTOCOL
PERFUNIT-69DE8B46B8A50B37F20C	DENSE-EAGER-EXTRACT::SEQ-EXTRACT-01::COMMON-NON-OD1::SUCCESS	DENSE-EAGER-EXTRACT	DENSE-EAGER-EXTRACT.SEQ-EXTRACT-01.OUT.SUCCESS	SEQ-EXTRACT-01	COMMON-NON-OD1	BEHAVIOR	CONDITIONAL_ON_UNRESOLVED_THREE_WAY_OD-4	69de8b46b8a50b37f20c436443456f6f2953d845c800f77684b46f9c3185ef88	REPRESENTATIVE	TIMED_PRIMARY	OPG-9E5962135019D20949CD	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-EAGER-EXTRACT::SEQ-EXTRACT-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile BEHAVIOR, policy COMMON-NON-OD1, and source row 69de8b46b8a50b37f20c436443456f6f2953d845c800f77684b46f9c3185ef88.	FROZEN_PROTOCOL
PERFUNIT-8A0518823D72F56E1B07	DENSE-EAGER-EXTRACT::SEQ-EXTRACT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-EAGER-EXTRACT	DENSE-EAGER-EXTRACT.SEQ-EXTRACT-01.OUT.BEHAVIOR_ABORT	SEQ-EXTRACT-01	COMMON-NON-OD1	BEHAVIOR	CONDITIONAL_ON_UNRESOLVED_THREE_WAY_OD-4	8a0518823d72f56e1b07499bda3eef7ade7c5c2be184cfa41739f7eb48dcb10b	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-EAGER-EXTRACT::SEQ-EXTRACT-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile BEHAVIOR, policy COMMON-NON-OD1, and source row 8a0518823d72f56e1b07499bda3eef7ade7c5c2be184cfa41739f7eb48dcb10b.	FROZEN_PROTOCOL
PERFUNIT-B998E0ADE54026FF88B1	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.SUCCESS_NO_GROW	SEQ-SPLICE-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	CONDITIONAL_ON_UNRESOLVED_THREE_WAY_OD-4	b998e0ade54026ff88b1333e80155afe79c4fc8fe4cee175f15d3220912b7a52	REPRESENTATIVE	TIMED_PRIMARY	OPG-F3936247B06AAC3423AC	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW has frozen outcome SUCCESS_NO_GROW, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row b998e0ade54026ff88b1333e80155afe79c4fc8fe4cee175f15d3220912b7a52.	FROZEN_PROTOCOL
PERFUNIT-ECF823DA2DF8E34B35D2	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.SUCCESS_GROW	SEQ-SPLICE-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	CONDITIONAL_ON_UNRESOLVED_THREE_WAY_OD-4	ecf823da2df8e34b35d229e899c74edd98e87310094795fcd15223c39d36ced6	REPRESENTATIVE	TIMED_PRIMARY	OPG-F3936247B06AAC3423AC	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW has frozen outcome SUCCESS_GROW, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row ecf823da2df8e34b35d229e899c74edd98e87310094795fcd15223c39d36ced6.	FROZEN_PROTOCOL
