schema_version	owner_role_id	contract_id	member_contract_id	outcome_id	transition_semantics_id	before_owner_roles	after_owner_roles	owner_universe_equation	normal_result_owner_equation	candidate_execution_authorized
dense-contract-registry-v1	OWNER-ROLE::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.CAPACITY_ERROR_RETURN	EXTEND.CAPACITY_ERROR_RETURN	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""DISJOINT_UNION(SET(BASE),DISJOINT_UNION(BEHAVIOR.RESULTS[0..K)),SET(BEHAVIOR.ENV))""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.ALLOCATION_ERROR_RETURN	EXTEND.ALLOCATION_ERROR_RETURN	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""DISJOINT_UNION(SET(BASE),DISJOINT_UNION(BEHAVIOR.RESULTS[0..K)),SET(BEHAVIOR.ENV))""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.BEHAVIOR_ABORT	EXTEND.BEHAVIOR_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FILL-CLONE::VIEW-FILL-01::COMMON-NON-OD1::SUCCESS	DENSE-FILL-CLONE::VIEW-FILL-01::COMMON-NON-OD1::SUCCESS	DENSE-FILL-CLONE	DENSE-FILL-CLONE.VIEW-FILL-01.OUT.SUCCESS	TRANSFORM.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K),OFFERED.SEED)"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""SET(BEFORE.live_slots MINUS AFTER.live_slots)"",""live_slots"":""ORDERED_SET(DENSE-FILL-CLONE(BEFORE.live_slots,BEFORE.nested_input_owners))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FILL-CLONE::VIEW-FILL-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-FILL-CLONE::VIEW-FILL-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-FILL-CLONE	DENSE-FILL-CLONE.VIEW-FILL-01.OUT.BEHAVIOR_ABORT	TRANSFORM.BEHAVIOR_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K),OFFERED.SEED)"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K),OFFERED.SEED)"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FILL-WITH::VIEW-FILL-01::COMMON-NON-OD1::SUCCESS	DENSE-FILL-WITH::VIEW-FILL-01::COMMON-NON-OD1::SUCCESS	DENSE-FILL-WITH	DENSE-FILL-WITH.VIEW-FILL-01.OUT.SUCCESS	TRANSFORM.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(BASE,PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""SET(BEFORE.live_slots MINUS AFTER.live_slots)"",""live_slots"":""ORDERED_SET(DENSE-FILL-WITH(BEFORE.live_slots,BEFORE.nested_input_owners))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FILL-WITH::VIEW-FILL-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-FILL-WITH::VIEW-FILL-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-FILL-WITH	DENSE-FILL-WITH.VIEW-FILL-01.OUT.BEHAVIOR_ABORT	TRANSFORM.BEHAVIOR_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(BASE,PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""DISJOINT_UNION(PRODUCER.RESULTS[0..N))"",""protocol_owned_state"":""SET(BASE,PRODUCER)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FIXED-EACH::ARR-EACH-01::COMMON-NON-OD1::SUCCESS	DENSE-FIXED-EACH::ARR-EACH-01::COMMON-NON-OD1::SUCCESS	DENSE-FIXED-EACH	DENSE-FIXED-EACH.ARR-EACH-01.OUT.SUCCESS	PRESERVE.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(TRANSITION(BEFORE.live_slots))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FIXED-MAP::ARR-MAP-01::COMMON-NON-OD1::SUCCESS	DENSE-FIXED-MAP::ARR-MAP-01::COMMON-NON-OD1::SUCCESS	DENSE-FIXED-MAP	DENSE-FIXED-MAP.ARR-MAP-01.OUT.SUCCESS	CONSTRUCT_VALUES.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(ARRAY.PAYLOAD[0..N),BEHAVIOR.RESULTS[0..N))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY,ARRAY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""SET(ARRAY,ARRAY.PAYLOAD[0..N))"",""live_slots"":""ORDERED_SET(RESULT.PAYLOAD[0..N))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(RESULT.BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FIXED-MAP::ARR-MAP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-FIXED-MAP::ARR-MAP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-FIXED-MAP	DENSE-FIXED-MAP.ARR-MAP-01.OUT.BEHAVIOR_ABORT	CONSTRUCT_VALUES.BEHAVIOR_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(ARRAY.PAYLOAD[0..N),BEHAVIOR.RESULTS[0..N))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY,ARRAY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(ARRAY.PAYLOAD[0..N),BEHAVIOR.RESULTS[0..N))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY,ARRAY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FIXED-VIEW::ARR-VIEW-01::COMMON-NON-OD1::SUCCESS	DENSE-FIXED-VIEW::ARR-VIEW-01::COMMON-NON-OD1::SUCCESS	DENSE-FIXED-VIEW	DENSE-FIXED-VIEW.ARR-VIEW-01.OUT.SUCCESS	PRESERVE.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(BASE.PAYLOAD[0..L))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""SET(BASE)"",""retained_external_owners"":""EMPTY"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(TRANSITION(BEFORE.live_slots))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""EMPTY"",""returned_owners"":""SET(BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::SUCCESS	DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::SUCCESS	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.TRAIT-CLONE-01.OUT.SUCCESS	CONSTRUCT_VALUES.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(RESULT.PAYLOAD[0..N))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(RESULT.BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.TRAIT-CLONE-01.OUT.CAPACITY_OVERFLOW_TRAP	CONSTRUCT_VALUES.CAPACITY_OVERFLOW_TRAP	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::OOM_ABORT	DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::OOM_ABORT	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.TRAIT-CLONE-01.OUT.OOM_ABORT	CONSTRUCT_VALUES.OOM_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.TRAIT-CLONE-01.OUT.BEHAVIOR_ABORT	CONSTRUCT_VALUES.BEHAVIOR_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::SUCCESS	DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::SUCCESS	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.VIEW-ALLOC-01.OUT.SUCCESS	CONSTRUCT_VALUES.SUCCESS	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""ORDERED_SET(RESULT.PAYLOAD[0..N))"",""nested_input_owners"":""EMPTY"",""protocol_owned_state"":""EMPTY"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""SET(RESULT.BASE)""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	AFTER is the exact normal result partition; extra or missing affine roles are rejected	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.VIEW-ALLOC-01.OUT.CAPACITY_OVERFLOW_TRAP	CONSTRUCT_VALUES.CAPACITY_OVERFLOW_TRAP	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
dense-contract-registry-v1	OWNER-ROLE::DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::OOM_ABORT	DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::OOM_ABORT	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.VIEW-ALLOC-01.OUT.OOM_ABORT	CONSTRUCT_VALUES.OOM_ABORT	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	"{""destroyed_owners"":""EMPTY"",""live_slots"":""EMPTY"",""nested_input_owners"":""DISJOINT_UNION(BEHAVIOR.RESULTS[0..K))"",""protocol_owned_state"":""SET(INPUT.AUTHORITY)"",""retained_external_owners"":""SET(BEHAVIOR.ENV)"",""returned_owners"":""EMPTY""}"	DISJOINT_UNION(BEFORE.live_slots,BEFORE.nested_input_owners,BEFORE.returned_owners,BEFORE.retained_external_owners,BEFORE.destroyed_owners,BEFORE.protocol_owned_state)=DISJOINT_UNION(AFTER.live_slots,AFTER.nested_input_owners,AFTER.returned_owners,AFTER.retained_external_owners,AFTER.destroyed_owners,AFTER.protocol_owned_state)	NO_NORMAL_RESULT; PRE_ABORT_PARTITION_IS_EXACT	NO
