impl_key	selection_family	owning_contract_ids	trait_path	trait_application	implementer	impl_signature	associated_bindings	required_method_shapes	stability	stable_since	stable_surface_reachable	stable_surface_note	ownership_shape	rustdoc_identity	rustdoc_aliases	source_identity	source_snippet_sha256
99eb83ce733b48049584898130e118acb13b7e0d48b0167602113377667ac9d1	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Eq	Eq	Rc<T, A>	impl<T: ?Sized + Eq, A: Allocator> Eq for Rc<T, A>	NONE	NONE	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/rc/struct.Rc.html#impl-Eq-for-Rc%3CT,+A%3E	NONE	library/alloc/src/rc.rs:2689-2689	58d8c11ca2a1f39775d159d9f5c56153ae2ce4a4ab541757551a25b4bba5ab2c
8149ca82d30a67088e1260463eab86efec9852757f9babfa589be5f7aa62b05b	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Eq	Eq	BTreeSet<T, A>	impl<T: Eq, A: Allocator + Clone> Eq for BTreeSet<T, A>	NONE	NONE	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_set/struct.BTreeSet.html#impl-Eq-for-BTreeSet%3CT,+A%3E	NONE	library/alloc/src/collections/btree/set.rs:100-100	dc0689e81fd37aa03851544a8bf81d87934d10b9192cd19a2e542614fdf83f6c
0eb0ea962eb8d5c06811360dd5ba59887e217350a54e5cb719b5a68aa2352cd2	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Eq	Eq	LinkedList<T, A>	impl<T: Eq, A: Allocator> Eq for LinkedList<T, A>	NONE	NONE	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/linked_list/struct.LinkedList.html#impl-Eq-for-LinkedList%3CT,+A%3E	NONE	library/alloc/src/collections/linked_list.rs:2137-2137	d5101e52645188eecca30f1af070e63f50ae670e62ce8bda62e95e30c2eaf66b
4408db51a8e49d9938ae34d16aadc5600429e76092024e4baf34c273dacb615a	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Eq	Eq	Vec<T, A>	impl<T: Eq, A: Allocator> Eq for Vec<T, A>	NONE	NONE	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-Eq-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/mod.rs:4267-4267	6b57aab9dec29408a443b1ca020c5762aaf0a096f4164517d61cacbc2942028c
b01e18a71c77ec40e74d22ccebbce4e713f85740c762fb098627228bb31e6512	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Eq	Eq	VecDeque<T, A>	impl<T: Eq, A: Allocator> Eq for VecDeque<T, A>	NONE	NONE	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-Eq-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3769-3769	f519fb0e0b6335419aa50ed94bcfaf418eb19dfd36e80564ad353f59d7efa9e2
fa0092dd6b513ee54c96064b2c84cf0b911d6161bc94b83bc09ce73eee29a7b9	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Eq	Eq	[T; N]	impl<T: Eq, const N: usize> Eq for [T; N]	NONE	NONE	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.array.html#impl-Eq-for-%5BT;+N%5D	NONE	library/core/src/array/equality.rs:133-133	1cb7110f616345a945932570656377201bc1eac92a1784250e5a84d3f28cd18b
c04c30d5361547b700022419967453983447834bf1b2aae5f441fe71ede146a7	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Eq	Eq	[T]	impl<T: Eq> Eq for [T]	NONE	NONE	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.slice.html#impl-Eq-for-%5BT%5D	NONE	library/core/src/slice/cmp.rs:33-33	d8268d768dd5d1a668347cac66aba5bf35368f49f57551da7e73843b1e99878f
521297a7789cf5c81828c9ebc051f2264a2e6d6d7754392d8ecb0bc726be613f	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Ord	Ord	String	impl Ord for String	NONE	fn cmp(&self, other: &String) -> Ordering	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-Ord-for-String	NONE	library/alloc/src/string.rs:350-350	1193f35f8f94d834eab20eb4cc417f89e6d231df3d7597f1c5eb25e26315dea6
c97e32964403d2dced37efad23fbe57dfb8c7721dba5b85cc6801e0b83a04b59	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Ord	Ord	str	impl Ord for str	NONE	fn cmp(&self, other: &str) -> Ordering	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.str.html#impl-Ord-for-str	NONE	library/core/src/str/traits.rs:18-23	df0e8d73f88bebd5eaa2b43141c4685f2e1dde98ed8aa06410466c54c3eda843
6355ba3a202e89294a3aca6faba6556514358681b38d15080ddceac581e8c0d3	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Ord	Ord	BTreeMap<K, V, A>	impl<K: Ord, V: Ord, A: Allocator + Clone> Ord for BTreeMap<K, V, A>	NONE	fn cmp(&self, other: &BTreeMap<K, V, A>) -> Ordering	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_map/struct.BTreeMap.html#impl-Ord-for-BTreeMap%3CK,+V,+A%3E	NONE	library/alloc/src/collections/btree/map.rs:2623-2628	b770336f17a8cc0312953b64b56497553e06a6c8295d59e2245217565770109a
1f6be185959da85afa42834dd8298512080446ebd81247618349eb53bd677bb5	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Ord	Ord	Rc<T, A>	impl<T: ?Sized + Ord, A: Allocator> Ord for Rc<T, A>	NONE	fn cmp(&self, other: &Rc<T, A>) -> Ordering	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/rc/struct.Rc.html#impl-Ord-for-Rc%3CT,+A%3E	NONE	library/alloc/src/rc.rs:2786-2805	d663c8ed46dd1e4807e53ab21b07940223337eea49cb0b695297a7f0a0b6f453
851c1edb368bb15d3ba128f0ff23b9461e4896646dcc343bd23b3f085a840c38	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Ord	Ord	BTreeSet<T, A>	impl<T: Ord, A: Allocator + Clone> Ord for BTreeSet<T, A>	NONE	fn cmp(&self, other: &BTreeSet<T, A>) -> Ordering	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_set/struct.BTreeSet.html#impl-Ord-for-BTreeSet%3CT,+A%3E	NONE	library/alloc/src/collections/btree/set.rs:110-114	3117fe6e7ce795b982352e7bc8a60fffa51ea0b7b63d318b4d7c7b9d9f42fcdc
905ca3f7922ae099a71915b1402836fb5caa39175da4ed608204b542b6ddae71	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Ord	Ord	LinkedList<T, A>	impl<T: Ord, A: Allocator> Ord for LinkedList<T, A>	NONE	fn cmp(&self, other: &Self) -> Ordering	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/linked_list/struct.LinkedList.html#impl-Ord-for-LinkedList%3CT,+A%3E	NONE	library/alloc/src/collections/linked_list.rs:2147-2152	8045d0431ada34127db7c617b4a6a811fb7bd67ec9b66841460e78e0ace6628a
a7d3eff7236bf25dd7d76da2b0109bd9bbbc242107bafda315e8b3ab2f8a988f	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Ord	Ord	Vec<T, A>	impl<T: Ord, A: Allocator> Ord for Vec<T, A>	NONE	fn cmp(&self, other: &Self) -> Ordering	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-Ord-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/mod.rs:4271-4276	7b212a5a11cad74535a09141bcf6ffd5d3c309053fbba76bceb78106a9a4cc45
1d3393c130f25fc2cb8a5b2045b6eabc76815ea8149c690fb169022c45ad53e4	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Ord	Ord	VecDeque<T, A>	impl<T: Ord, A: Allocator> Ord for VecDeque<T, A>	NONE	fn cmp(&self, other: &Self) -> Ordering	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-Ord-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3786-3791	d3f2dd5dfdf8b7df58620a61d3892421e25e7c76a159d58872eafc887ce08fb5
f63da02581f70bcf9b5027a12e2dc467b1e97614c2910a029d3599cdbc51fc54	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Ord	Ord	[T; N]	impl<T: Ord, const N: usize> Ord for [T; N]	NONE	fn cmp(&self, other: &[T; N]) -> Ordering	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.array.html#impl-Ord-for-%5BT;+N%5D	NONE	library/core/src/array/mod.rs:436-441	9ee9b6c7895eb1f6ec18385115adfa3a3216aac6b2de8191b717776ef6908195
6a8ed342586362a3348d8bc3622309d1286ba6ddd06f92249e7f333ec06c919e	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::Ord	Ord	[T]	impl<T: Ord> Ord for [T]	NONE	fn cmp(&self, other: &[T]) -> Ordering	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.slice.html#impl-Ord-for-%5BT%5D	NONE	library/core/src/slice/cmp.rs:38-42	5089c5b69441de741b7343887c2637a95efe26473b1511328b0ae092c3ae6414
eb2382d7ab0afe948b8f99a2a5af73712f06e1d1ea20edb53c33d7dc94172111	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq	String	impl PartialEq for String	NONE	fn eq(&self, other: &String) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-PartialEq-for-String	NONE	library/alloc/src/string.rs:350-350	1193f35f8f94d834eab20eb4cc417f89e6d231df3d7597f1c5eb25e26315dea6
4225a5630e487d8daa5ba0a46f0d0cf2595c2c1748e1cd1f78805fccda70a68b	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq	str	impl PartialEq for str	NONE	fn eq(&self, other: &str) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.str.html#impl-PartialEq-for-str	NONE	library/core/src/str/traits.rs:27-32	dddbfa6aed88738a9f3cb81cfdac8e92e29bf1c59b5f9557b5f24e2223dcaa47
254dd11fe8d389fdf3e4c63e27343622cebd466d5f2605e225a066860ff0fdb7	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<&str>	String	impl PartialEq<&str> for String	NONE	fn eq(&self, other: &&str) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-PartialEq%3C%26str%3E-for-String	NONE	library/alloc/src/string.rs:2703-2703	a30d64d30cac0afe059e31336621d1d5cecbf899f353f9f9ab8cc8e772cce1d4
fdedfbd33c92ffcb810bdd312771c2594a419901e71bf1d017aae65277c9242b	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<String>	&str	impl PartialEq<String> for &str	NONE	fn eq(&self, other: &String) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-PartialEq%3CString%3E-for-%26str	NONE	library/alloc/src/string.rs:2703-2703	a30d64d30cac0afe059e31336621d1d5cecbf899f353f9f9ab8cc8e772cce1d4
3814533341f3373850e5e6531e2facc65554107f95887ced61092e16f73d0218	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<String>	str	impl PartialEq<String> for str	NONE	fn eq(&self, other: &String) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-PartialEq%3CString%3E-for-str	NONE	library/alloc/src/string.rs:2702-2702	efae09e802770f42e340f65f4cf6bf05a6dc0d57afe29180b541b115f37d6a84
2acb458493558d750d1a282696fb3857f86bd925bf37bee745923f71e2bb798e	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<str>	String	impl PartialEq<str> for String	NONE	fn eq(&self, other: &str) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-PartialEq%3Cstr%3E-for-String	NONE	library/alloc/src/string.rs:2702-2702	efae09e802770f42e340f65f4cf6bf05a6dc0d57afe29180b541b115f37d6a84
6c07863b87af57b1d8c86d9a19584612393d63ae26b96a9a42b4b8687c67948c	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq	BTreeMap<K, V, A>	impl<K: PartialEq, V: PartialEq, A: Allocator + Clone> PartialEq for BTreeMap<K, V, A>	NONE	fn eq(&self, other: &BTreeMap<K, V, A>) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_map/struct.BTreeMap.html#impl-PartialEq-for-BTreeMap%3CK,+V,+A%3E	NONE	library/alloc/src/collections/btree/map.rs:2605-2609	759659c5bc0926b97618e68f415a75dc31270e94dd2fa2c24f370991031d0175
6e073a7532def0e243cf35f2d0521dd6d49e7a8153d38b1e531b36ca4e42c7ae	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<Vec<U, A2>>	Vec<T, A1>where T: PartialEq<U>,	impl<T, U, A1: Allocator, A2: Allocator> PartialEq<Vec<U, A2>> for Vec<T, A1>where T: PartialEq<U>,	NONE	fn eq(&self, other: &Vec<U, A2>) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-PartialEq%3CVec%3CU,+A2%3E%3E-for-Vec%3CT,+A1%3E	NONE	library/alloc/src/vec/partial_eq.rs:22-22	24906ea67cadf6d224f2918d82722e509df45a01177687e536c13ba4d9cff0cc
9770b1498928f75bb10c5a6566a6104fbb545f3dd3cdb0d54ea32805df98cfca	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<&[U; N]>	Vec<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator, const N: usize> PartialEq<&[U; N]> for Vec<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &&[U; N]) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-PartialEq%3C%26%5BU;+N%5D%3E-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/partial_eq.rs:36-36	a8a573f6e0c5eb42bdf71e066b181f788c96353a33e2f0833c8856e145985dbd
5a18fab1f9af154e09024863d541d482a4e006bc751baac4bfcdba482780f7fc	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<&[U; N]>	VecDeque<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator, const N: usize> PartialEq<&[U; N]> for VecDeque<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &&[U; N]) -> bool	stable	1.17.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-PartialEq%3C%26%5BU;+N%5D%3E-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3775-3775	deade62fd5b80160f9d8d54bc0f04fb623af5b4234c7ddef741a4011e8e5c842
ddd70ac4a9e870ce34f84f6df5c4783910db7a8efe051730ad1bc5e73d74c825	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<&mut [U; N]>	VecDeque<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator, const N: usize> PartialEq<&mut [U; N]> for VecDeque<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &&mut [U; N]) -> bool	stable	1.17.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-PartialEq%3C%26mut+%5BU;+N%5D%3E-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3776-3776	5d5f9358265d5714c7d8e2f77d77384b34c9545ddc9809378222d834565c47d5
9c62a9523a3ab584c9e074c73f6319a1243715f50c9098c1ed7387f4439d52b8	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<[U; N]>	Vec<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator, const N: usize> PartialEq<[U; N]> for Vec<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &[U; N]) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-PartialEq%3C%5BU;+N%5D%3E-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/partial_eq.rs:35-35	ae3126558b753502cca5e3dd910c8214ceeb0c2060feb6d6bcc49fc486844687
197fab4534cfb7b504c1d0471333235e4ec679b4e45cc33b5712684113604fed	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<[U; N]>	VecDeque<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator, const N: usize> PartialEq<[U; N]> for VecDeque<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &[U; N]) -> bool	stable	1.17.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-PartialEq%3C%5BU;+N%5D%3E-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3774-3774	ce0a5c72d82108ad3ab789850a2b2562a0edb76f647c9134be44b4fc59b20f24
f6f93a7684fb9b1a765a2fc30adcfbce35a91fafb568fdd77777dea3e767fab0	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<&[U]>	Vec<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator> PartialEq<&[U]> for Vec<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &&[U]) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-PartialEq%3C%26%5BU%5D%3E-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/partial_eq.rs:23-23	d4fe0e5a25a0edc5f69751bc3efe9b1d1b86d31f240d444a28c5470259bbc3bd
800ed948df5067c9ba8936555981df1ebd80d3a0ac2218da47695de344436a8e	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<&[U]>	VecDeque<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator> PartialEq<&[U]> for VecDeque<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &&[U]) -> bool	stable	1.17.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-PartialEq%3C%26%5BU%5D%3E-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3772-3772	c475eef819e5f89f5657ab433b6a5beeca63cc0e050ef63104a80ffc8e27e0e7
89dcb40d0a16373c0501a717bbb931ed17a7400c84e1f5f2e336fa0b9c0b43cf	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<&mut [U]>	Vec<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator> PartialEq<&mut [U]> for Vec<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &&mut [U]) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-PartialEq%3C%26mut+%5BU%5D%3E-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/partial_eq.rs:24-24	9696595b278df87432afdfedf9f818bba5db3d0d90187346d8c110a67b463096
1154d212f08e72ef215cbdee46010b550d6b6fd7d2f045b6adae1c85264f93ee	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<&mut [U]>	VecDeque<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator> PartialEq<&mut [U]> for VecDeque<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &&mut [U]) -> bool	stable	1.17.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-PartialEq%3C%26mut+%5BU%5D%3E-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3773-3773	3a780ed57a8f5f827eea621084659b8e09cbd60d35c93e3a972fc7bd7616b61e
d7dcd3570e2384325a769ff090898f2ea03919489e307a77f7b8db5b3e1ef158	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<Vec<U, A>>	&[T]where T: PartialEq<U>,	impl<T, U, A: Allocator> PartialEq<Vec<U, A>> for &[T]where T: PartialEq<U>,	NONE	fn eq(&self, other: &Vec<U, A>) -> bool	stable	1.46.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-PartialEq%3CVec%3CU,+A%3E%3E-for-%26%5BT%5D	NONE	library/alloc/src/vec/partial_eq.rs:25-25	c4e5853920fe250b43fe45e4d27468bccc698b0ede48c00ab1ffaab0941964c4
99efe3ccb9c65be089c3953b07c713d7fe235eb9f22750662aeead9b5241c2ab	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<Vec<U, A>>	&mut [T]where T: PartialEq<U>,	impl<T, U, A: Allocator> PartialEq<Vec<U, A>> for &mut [T]where T: PartialEq<U>,	NONE	fn eq(&self, other: &Vec<U, A>) -> bool	stable	1.46.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-PartialEq%3CVec%3CU,+A%3E%3E-for-%26mut+%5BT%5D	NONE	library/alloc/src/vec/partial_eq.rs:26-26	e5af1b4445bf20a63a994a97fcf58a873ce03390445fb2b00dcfdaafde90fd7d
1c877761d4e6c95083fe7df2d2cdb18905feb36c130b976fd5017b51ecc0b7b6	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<Vec<U, A>>	VecDeque<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator> PartialEq<Vec<U, A>> for VecDeque<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &Vec<U, A>) -> bool	stable	1.17.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-PartialEq%3CVec%3CU,+A%3E%3E-for-VecDeque%3CT,+A%3E	alloc/vec/struct.Vec.html#impl-PartialEq%3CVec%3CU,+A%3E%3E-for-VecDeque%3CT,+A%3E	library/alloc/src/collections/vec_deque/mod.rs:3771-3771	ac0ae6d82e697a857cf60ec0256fcf4b8cd8f6e9ec5bc58ffadbb619671d8d4d
fc5951c66bf4f198aebef9523f8f138931363b6fc7d0b6bcb7d02ec7c6b4dd7a	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<Vec<U, A>>	[T]where T: PartialEq<U>,	impl<T, U, A: Allocator> PartialEq<Vec<U, A>> for [T]where T: PartialEq<U>,	NONE	fn eq(&self, other: &Vec<U, A>) -> bool	stable	1.48.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-PartialEq%3CVec%3CU,+A%3E%3E-for-%5BT%5D	NONE	library/alloc/src/vec/partial_eq.rs:28-28	15c3f02500539790d5953d884f3025a6d4cfc82a8382054912b02b6790e92852
6ec389c4ab269eebdb5662f9b8e749d3e97c24ef5ddc4ff36cc287510428acc1	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<[U]>	Vec<T, A>where T: PartialEq<U>,	impl<T, U, A: Allocator> PartialEq<[U]> for Vec<T, A>where T: PartialEq<U>,	NONE	fn eq(&self, other: &[U]) -> bool	stable	1.48.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-PartialEq%3C%5BU%5D%3E-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/partial_eq.rs:27-27	eba59437ef1bce4d2464d13cb551ce6817472b9ad826a6d7abd5eedf8c3a8b0e
41139bdc5aeeb87fe52ff790d35fc4d8c6876b845d4394b7911e79e75fc3a368	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<&[U]>	[T; N]where T: PartialEq<U>,	impl<T, U, const N: usize> PartialEq<&[U]> for [T; N]where T: PartialEq<U>,	NONE	fn eq(&self, other: &&[U]) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.array.html#impl-PartialEq%3C%26%5BU%5D%3E-for-%5BT;+N%5D	core/primitive.slice.html#impl-PartialEq%3C%26%5BU%5D%3E-for-%5BT;+N%5D	library/core/src/array/equality.rs:65-77	75dc17aef9755be603d54858ba656849efbd519819a1d422505fd4bf4dd36356
32bc18b5fedfb93bbe3c65d97f80ddcbb5ad0b77d80f3068b1a052dbc1978716	COMPARISON_HASH	TRAIT-CMP-01	core::cmp::PartialEq	PartialEq<&mut [U]>	[T; N]where T: PartialEq<U>,	impl<T, U, const N: usize> PartialEq<&mut [U]> for [T; N]where T: PartialEq<U>,	NONE	fn eq(&self, other: &&mut [U]) -> bool	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	core/primitive.array.html#impl-PartialEq%3C%26mut+%5BU%5D%3E-for-%5BT;+N%5D	core/primitive.slice.html#impl-PartialEq%3C%26mut+%5BU%5D%3E-for-%5BT;+N%5D	library/core/src/array/equality.rs:97-109	16962767c40af98d65ccfe62b2d701a299e1d9d93d757bc8221ff5c4790f4e8f
